,SessionId,ItemId,Time,Reward
151852,11930,8872,1189987200,1.0
144987,21201,9926,1189987200,1.0
705218,10177,10132,1190246400,1.0
669367,12900,1485,1190505600,1.0
124337,12900,5381,1190505600,1.0
309285,8498,11919,1190592000,1.0
458785,10177,9027,1190678400,1.0
201086,2817,9465,1190678400,1.0
98488,13108,6904,1190764800,1.0
186266,10674,1716,1190764800,1.0
203992,16284,5383,1190937600,1.0
135085,13784,3658,1190937600,1.0
32066,11147,234,1191283200,1.0
182669,11048,7169,1191283200,1.0
133397,21021,11592,1191283200,1.0
20973,11147,6865,1191283200,1.0
142651,9643,5312,1191456000,1.0
344358,12475,9785,1191456000,1.0
293077,6763,11573,1191628800,1.0
735855,22303,2840,1191628800,1.0
125684,8676,6445,1191801600,1.0
105467,8676,7694,1191801600,1.0
95093,8676,8381,1191801600,1.0
851389,2181,5207,1191888000,1.0
486214,14436,7028,1191888000,1.0
148901,15228,7820,1191888000,1.0
1616514,12602,278,1191974400,1.0
127023,11862,6718,1192060800,1.0
166871,15043,2283,1192233600,1.0
520948,1989,4111,1192320000,1.0
218565,2832,4153,1192406400,1.0
52143,14923,5652,1192406400,1.0
513068,5669,11598,1192406400,1.0
458903,10539,4541,1192492800,1.0
556533,4863,9378,1192492800,1.0
430300,7440,7031,1192492800,1.0
680930,1075,7004,1192579200,1.0
142151,16271,2153,1192579200,1.0
430303,4815,7031,1192665600,1.0
430302,13236,7031,1192752000,1.0
430257,9704,7031,1192752000,1.0
430267,2329,7031,1192752000,1.0
430260,15861,7031,1192838400,1.0
362118,15926,6551,1192838400,1.0
223562,22031,9888,1192838400,1.0
430281,12900,7031,1192838400,1.0
77309,12602,11602,1192838400,1.0
430253,11003,7031,1192838400,1.0
430266,21119,7031,1192924800,1.0
430339,4152,7031,1192924800,1.0
77565,2005,11602,1192924800,1.0
430311,2602,7031,1192924800,1.0
430278,7860,7031,1192924800,1.0
430312,13715,7031,1193011200,1.0
430316,3651,7031,1193011200,1.0
430289,8498,7031,1193011200,1.0
430287,17860,7031,1193011200,1.0
49334,8498,3256,1193011200,1.0
430243,13693,7031,1193097600,1.0
430306,10029,7031,1193097600,1.0
430338,11600,7031,1193097600,1.0
430298,14526,7031,1193097600,1.0
408306,14612,5244,1193184000,1.0
300258,3097,7554,1193184000,1.0
446456,14612,2539,1193184000,1.0
430282,13083,7031,1193184000,1.0
430242,9648,7031,1193184000,1.0
143156,2154,9607,1193270400,1.0
430259,7247,7031,1193270400,1.0
430307,18137,7031,1193270400,1.0
430314,10690,7031,1193270400,1.0
314279,3273,8450,1193356800,1.0
86438,11055,4026,1193356800,1.0
144764,15206,3298,1193356800,1.0
430299,20206,7031,1193443200,1.0
430290,6879,7031,1193529600,1.0
430285,17136,7031,1193529600,1.0
659967,14989,4451,1193529600,1.0
430283,20753,7031,1193529600,1.0
245094,5756,5851,1193616000,1.0
430291,18356,7031,1193616000,1.0
430340,3363,7031,1193616000,1.0
133954,15297,2553,1193788800,1.0
333788,1292,5234,1193961600,1.0
430332,2243,7031,1194048000,1.0
379737,14989,9546,1194048000,1.0
26429,20285,2085,1194048000,1.0
69392,10139,4450,1194134400,1.0
666800,14264,2010,1194134400,1.0
87648,3390,6889,1194134400,1.0
80212,11877,5413,1194134400,1.0
215688,18734,1934,1194134400,1.0
398911,20285,11193,1194134400,1.0
430296,6875,7031,1194220800,1.0
430251,3450,7031,1194220800,1.0
172286,10783,607,1194307200,1.0
387129,4710,3588,1194307200,1.0
234652,8869,820,1194307200,1.0
430273,21935,7031,1194307200,1.0
34002,3097,6666,1194307200,1.0
78181,17801,11602,1194393600,1.0
430315,14736,7031,1194393600,1.0
664865,5798,1143,1194393600,1.0
430333,11471,7031,1194566400,1.0
680180,20569,11530,1194566400,1.0
138632,22119,5223,1194739200,1.0
430255,7360,7031,1194739200,1.0
255799,16357,8455,1194739200,1.0
430244,4696,7031,1194739200,1.0
247139,16357,4032,1194739200,1.0
430241,2898,7031,1194825600,1.0
265755,8869,10327,1194912000,1.0
430334,16284,7031,1194998400,1.0
430284,11617,7031,1195084800,1.0
430272,7643,7031,1195084800,1.0
430330,6779,7031,1195084800,1.0
430268,8850,7031,1195084800,1.0
430249,3648,7031,1195084800,1.0
430309,20747,7031,1195084800,1.0
430324,10515,7031,1195084800,1.0
430341,17499,7031,1195084800,1.0
430246,1463,7031,1195084800,1.0
217279,18920,2997,1195084800,1.0
50078,12831,9712,1195171200,1.0
290783,17210,9593,1195171200,1.0
302607,2127,5637,1195257600,1.0
430261,3200,7031,1195257600,1.0
441789,4815,6924,1195344000,1.0
149806,10783,8133,1195430400,1.0
16834,10276,10515,1195430400,1.0
430320,10341,7031,1195430400,1.0
133490,5798,11592,1195430400,1.0
253728,10276,5093,1195430400,1.0
37517,10276,6923,1195430400,1.0
68950,17210,9215,1195516800,1.0
736057,5788,7448,1195689600,1.0
143180,5788,9607,1195689600,1.0
295751,15990,9173,1195689600,1.0
326237,6834,1428,1195862400,1.0
371578,15228,84,1195862400,1.0
434804,1533,2772,1195948800,1.0
130635,14713,6227,1196035200,1.0
161045,10149,5376,1196121600,1.0
245199,4163,5219,1196121600,1.0
398453,15043,5653,1196208000,1.0
207978,928,11630,1196294400,1.0
371443,985,2220,1196380800,1.0
94979,13791,8381,1196380800,1.0
139954,5121,1385,1196467200,1.0
265842,6649,6498,1196640000,1.0
304814,13222,7607,1196640000,1.0
234400,21026,1397,1196640000,1.0
365322,583,6038,1196726400,1.0
539430,583,10671,1196726400,1.0
243484,6511,1703,1196899200,1.0
223316,6123,11535,1196985600,1.0
74925,12170,12018,1197072000,1.0
150935,3616,2099,1197072000,1.0
352296,6820,1279,1197072000,1.0
333148,16428,6144,1197158400,1.0
219142,11843,4984,1197244800,1.0
113665,7335,7936,1197331200,1.0
49050,8756,365,1197331200,1.0
159511,4486,6937,1197331200,1.0
127035,20669,6718,1197504000,1.0
404884,8961,9507,1197504000,1.0
640172,11916,8439,1197590400,1.0
592629,11916,7476,1197763200,1.0
203604,1824,3023,1197763200,1.0
663404,12895,7504,1197763200,1.0
302811,3789,5637,1197936000,1.0
174515,17857,5787,1198022400,1.0
430250,5184,7031,1198108800,1.0
430325,8126,7031,1198108800,1.0
237305,4391,6562,1198108800,1.0
430327,21215,7031,1198108800,1.0
430305,15491,7031,1198108800,1.0
319740,6875,701,1198108800,1.0
97082,1893,4799,1198195200,1.0
275046,17920,5639,1198281600,1.0
332956,6875,8251,1198281600,1.0
219971,22297,11823,1198368000,1.0
148608,17067,7127,1198368000,1.0
227347,4391,10733,1198368000,1.0
437995,4635,5136,1198454400,1.0
37327,3580,6923,1198454400,1.0
677603,3374,12094,1198454400,1.0
437918,18940,5136,1198627200,1.0
275036,5708,5639,1198627200,1.0
202499,17659,11491,1198713600,1.0
145194,15228,4209,1198713600,1.0
451622,17659,8544,1198713600,1.0
170213,17659,1020,1198713600,1.0
438001,18568,5136,1198800000,1.0
437948,14526,5136,1198800000,1.0
58044,4703,10245,1198800000,1.0
430336,18568,7031,1198800000,1.0
437856,9300,5136,1198800000,1.0
437895,21119,5136,1198800000,1.0
615860,18134,1919,1198800000,1.0
301897,17659,5072,1198886400,1.0
437925,12738,5136,1198972800,1.0
223252,12948,5552,1199059200,1.0
311784,6127,2520,1199059200,1.0
437935,13440,5136,1199059200,1.0
270756,18779,8704,1199059200,1.0
680159,6127,11530,1199059200,1.0
545681,19400,4744,1199059200,1.0
154386,11307,5981,1199145600,1.0
309270,11307,11919,1199145600,1.0
437994,14231,5136,1199232000,1.0
437901,11905,5136,1199232000,1.0
598923,5344,9969,1199232000,1.0
437966,13664,5136,1199318400,1.0
175024,5669,5787,1199318400,1.0
979133,15926,10326,1199318400,1.0
485588,16524,10722,1199404800,1.0
681714,4163,3156,1199491200,1.0
266302,4643,6286,1199577600,1.0
438004,4018,5136,1199577600,1.0
437956,19679,5136,1199664000,1.0
437970,1518,5136,1199664000,1.0
37402,16893,6923,1199664000,1.0
127080,14713,6718,1199664000,1.0
325322,16893,8486,1199664000,1.0
438896,19651,5456,1199750400,1.0
437977,3651,5136,1199750400,1.0
34125,20413,3576,1199750400,1.0
77878,3616,11602,1199750400,1.0
463644,19651,5868,1199750400,1.0
437928,8498,5136,1199836800,1.0
239190,9013,4432,1199836800,1.0
203438,1818,3206,1199923200,1.0
437853,4696,5136,1199923200,1.0
145361,1818,4209,1199923200,1.0
203174,1818,8479,1199923200,1.0
107418,1818,4647,1200009600,1.0
437984,19649,5136,1200009600,1.0
777194,13542,273,1200009600,1.0
146396,1818,9911,1200009600,1.0
625518,17067,10662,1200009600,1.0
223350,9013,11535,1200009600,1.0
201608,1818,10757,1200009600,1.0
200906,1818,5821,1200009600,1.0
737307,21040,1234,1200096000,1.0
437907,4391,5136,1200182400,1.0
77558,3466,11602,1200182400,1.0
437910,4084,5136,1200182400,1.0
539341,6281,10671,1200182400,1.0
611683,15980,8608,1200182400,1.0
437978,16731,5136,1200182400,1.0
303866,18779,3505,1200182400,1.0
438009,13473,5136,1200268800,1.0
438007,17490,5136,1200268800,1.0
437877,7629,5136,1200268800,1.0
662576,15957,1873,1200268800,1.0
437916,21020,5136,1200441600,1.0
437991,6779,5136,1200441600,1.0
27114,20404,1268,1200441600,1.0
437979,6002,5136,1200441600,1.0
437884,7247,5136,1200441600,1.0
673705,21879,2606,1200528000,1.0
437862,5247,5136,1200528000,1.0
437887,15861,5136,1200528000,1.0
438348,18940,6246,1200528000,1.0
437996,546,5136,1200528000,1.0
160193,4412,6937,1200614400,1.0
1173707,9422,4288,1200614400,1.0
170139,14923,1020,1200614400,1.0
314855,16893,7759,1200700800,1.0
362391,7095,1969,1200787200,1.0
117311,7095,7387,1200787200,1.0
334207,22226,4336,1200787200,1.0
362310,7095,10542,1200787200,1.0
100837,16117,6619,1200787200,1.0
661317,4643,1786,1200873600,1.0
445125,18940,8376,1200873600,1.0
395160,18940,6711,1200873600,1.0
325712,16392,11175,1200873600,1.0
458923,15957,4541,1200873600,1.0
497731,19066,1171,1200960000,1.0
438454,4784,6491,1200960000,1.0
49223,8476,833,1200960000,1.0
497746,12948,1171,1200960000,1.0
438492,19066,6491,1200960000,1.0
431687,3200,7721,1200960000,1.0
497719,4784,1171,1200960000,1.0
55917,8476,2868,1200960000,1.0
171661,15297,1998,1200960000,1.0
680082,8502,7590,1201046400,1.0
431787,14231,7721,1201046400,1.0
680073,11905,7590,1201046400,1.0
431746,14526,7721,1201046400,1.0
191368,1818,11732,1201046400,1.0
431735,13631,7721,1201046400,1.0
122295,3702,2582,1201046400,1.0
195240,1818,7537,1201046400,1.0
438409,9704,6491,1201046400,1.0
438451,8502,6491,1201046400,1.0
497740,19649,1171,1201046400,1.0
186276,18376,1716,1201046400,1.0
497698,8757,1171,1201046400,1.0
431733,20219,7721,1201132800,1.0
310271,19649,8768,1201132800,1.0
581224,12758,9549,1201132800,1.0
431753,1664,7721,1201132800,1.0
497733,1664,1171,1201132800,1.0
438460,11617,6491,1201132800,1.0
685348,12758,4673,1201132800,1.0
431798,7243,7721,1201132800,1.0
431797,14845,7721,1201132800,1.0
939137,7466,681,1201132800,1.0
438567,7243,6491,1201132800,1.0
365411,12900,10393,1201219200,1.0
431705,16864,7721,1201219200,1.0
326373,9013,1428,1201219200,1.0
325155,13222,10005,1201219200,1.0
657364,19911,2797,1201219200,1.0
64736,9732,919,1201219200,1.0
409779,21851,9245,1201219200,1.0
242827,19911,804,1201219200,1.0
438438,16864,6491,1201219200,1.0
680083,12900,7590,1201219200,1.0
431784,16039,7721,1201305600,1.0
438442,14903,6491,1201305600,1.0
438456,9016,6491,1201305600,1.0
438568,4152,6491,1201305600,1.0
138662,15957,5223,1201305600,1.0
438434,11905,6491,1201392000,1.0
172614,19969,11962,1201392000,1.0
497730,18356,1171,1201392000,1.0
438426,21119,6491,1201392000,1.0
438554,2243,6491,1201392000,1.0
132380,14909,2735,1201392000,1.0
225594,20349,6137,1201392000,1.0
133885,4183,2553,1201392000,1.0
438559,10081,6491,1201478400,1.0
409777,18376,9245,1201478400,1.0
438515,10029,6491,1201478400,1.0
680092,6879,7590,1201478400,1.0
438477,6879,6491,1201478400,1.0
438433,13216,6491,1201478400,1.0
497729,6879,1171,1201478400,1.0
431730,6879,7721,1201478400,1.0
438468,10644,6491,1201564800,1.0
431757,18406,7721,1201564800,1.0
438522,18406,6491,1201564800,1.0
438458,20753,6491,1201651200,1.0
438449,2333,6491,1201651200,1.0
438536,10341,6491,1201651200,1.0
497706,13281,1171,1201651200,1.0
199668,641,12043,1201651200,1.0
685061,15215,5759,1201737600,1.0
438530,14736,6491,1201737600,1.0
497711,20897,1171,1201737600,1.0
497728,8498,1171,1201737600,1.0
438481,14265,6491,1201737600,1.0
44027,15630,1203,1201737600,1.0
438436,19493,6491,1201737600,1.0
497718,2792,1171,1201737600,1.0
431706,3075,7721,1201737600,1.0
700086,3789,4331,1201824000,1.0
438416,7247,6491,1201824000,1.0
281040,3789,3135,1201824000,1.0
452041,7931,5287,1201824000,1.0
438501,12145,6491,1201910400,1.0
438444,4391,6491,1201910400,1.0
438495,6875,6491,1201996800,1.0
121377,4815,2331,1201996800,1.0
6764,19383,6809,1201996800,1.0
82996,8540,5996,1201996800,1.0
438410,18006,6491,1202083200,1.0
675082,4545,4977,1202083200,1.0
152024,1818,10401,1202083200,1.0
33696,4545,4993,1202083200,1.0
438555,21899,6491,1202083200,1.0
431695,17042,7721,1202083200,1.0
78217,12346,11602,1202169600,1.0
438500,1392,6491,1202169600,1.0
438429,8850,6491,1202169600,1.0
335983,11031,9201,1202169600,1.0
438443,21935,6491,1202256000,1.0
97078,14660,4799,1202256000,1.0
77342,19383,11602,1202256000,1.0
640200,21568,8439,1202342400,1.0
437964,10601,5136,1202342400,1.0
497727,7481,1171,1202342400,1.0
202428,21568,11491,1202342400,1.0
680063,7629,7590,1202428800,1.0
235479,21627,9840,1202428800,1.0
161208,15105,5376,1202428800,1.0
894455,21627,1472,1202428800,1.0
274378,4545,8563,1202515200,1.0
106886,11100,11564,1202515200,1.0
328790,21015,7668,1202515200,1.0
438531,6002,6491,1202688000,1.0
939141,22054,681,1202688000,1.0
431763,16731,7721,1202688000,1.0
438581,1199,6491,1202774400,1.0
438400,9186,6491,1202774400,1.0
75023,18806,9070,1202774400,1.0
65662,19383,7190,1202774400,1.0
680121,1199,7590,1202774400,1.0
172298,3789,607,1202947200,1.0
183553,13009,1001,1202947200,1.0
210171,15114,1343,1203033600,1.0
438366,13972,6246,1203033600,1.0
431734,5690,7721,1203033600,1.0
437933,5690,5136,1203033600,1.0
438486,5690,6491,1203033600,1.0
7834,4677,9524,1203033600,1.0
111169,356,11172,1203033600,1.0
497720,12900,1171,1203033600,1.0
680058,8757,7590,1203120000,1.0
431723,11147,7721,1203120000,1.0
497707,515,1171,1203206400,1.0
449329,8249,12015,1203206400,1.0
497723,19446,1171,1203206400,1.0
438560,6902,6491,1203206400,1.0
667814,18143,152,1203292800,1.0
261059,18143,2736,1203292800,1.0
73925,7344,300,1203292800,1.0
398906,4952,11193,1203292800,1.0
438503,10517,6491,1203292800,1.0
393918,4952,4866,1203292800,1.0
438383,9300,6491,1203292800,1.0
438395,3648,6491,1203292800,1.0
11384,3616,10976,1203292800,1.0
497734,20243,1171,1203292800,1.0
462639,13101,8524,1203292800,1.0
74800,7344,12018,1203292800,1.0
431663,9648,7721,1203379200,1.0
431688,16241,7721,1203379200,1.0
431689,1356,7721,1203379200,1.0
685327,13,4673,1203465600,1.0
680114,4018,7590,1203465600,1.0
438378,9648,6491,1203465600,1.0
438514,13664,6491,1203465600,1.0
438529,10690,6491,1203552000,1.0
497699,1463,1171,1203552000,1.0
438540,10515,6491,1203552000,1.0
438407,20581,6491,1203552000,1.0
437976,3875,5136,1203552000,1.0
438389,5247,6491,1203552000,1.0
438390,13560,6491,1203552000,1.0
431671,1463,7721,1203552000,1.0
550189,5247,4050,1203552000,1.0
438525,954,6491,1203552000,1.0
244563,7525,9113,1203638400,1.0
401345,20559,8093,1203638400,1.0
222710,15652,1732,1203638400,1.0
209808,7525,5448,1203638400,1.0
78838,15957,12022,1203724800,1.0
351909,16918,4333,1203724800,1.0
497739,9797,1171,1203811200,1.0
381823,10321,4128,1203811200,1.0
29023,22173,9143,1203897600,1.0
122283,19416,2582,1203984000,1.0
300068,3789,2472,1203984000,1.0
369556,9228,11640,1203984000,1.0
150926,9228,2099,1203984000,1.0
337431,19908,3748,1204156800,1.0
239132,14605,4432,1204156800,1.0
87017,7840,2289,1204243200,1.0
100092,12292,11713,1204329600,1.0
337228,17434,10573,1204329600,1.0
462648,6762,8524,1204416000,1.0
203937,9228,5383,1204416000,1.0
76844,21753,3207,1204502400,1.0
438470,15083,6491,1204502400,1.0
37623,11944,6056,1204502400,1.0
318260,18143,2353,1204502400,1.0
662265,14370,3304,1204502400,1.0
244446,20733,9113,1204502400,1.0
160145,13163,6937,1204502400,1.0
368449,21753,6557,1204502400,1.0
497742,10341,1171,1204502400,1.0
675068,1429,4977,1204502400,1.0
125670,1429,6445,1204502400,1.0
430254,1566,7031,1204502400,1.0
363213,17204,3202,1204588800,1.0
73187,10813,5335,1204588800,1.0
69432,21924,4450,1204675200,1.0
438450,10226,6491,1204675200,1.0
430317,2011,7031,1204675200,1.0
438534,2011,6491,1204675200,1.0
404866,4952,9507,1204761600,1.0
438552,15930,6491,1204761600,1.0
431716,20753,7721,1204761600,1.0
600073,9732,4377,1204848000,1.0
431807,9199,7721,1204848000,1.0
16413,2529,11860,1204848000,1.0
497717,7860,1171,1204934400,1.0
497726,17136,1171,1204934400,1.0
680066,15861,7590,1204934400,1.0
680097,14526,7590,1204934400,1.0
431770,2253,7721,1204934400,1.0
680087,17136,7590,1204934400,1.0
504344,3374,6732,1205020800,1.0
438396,5184,6491,1205020800,1.0
497710,16864,1171,1205020800,1.0
680068,3200,7590,1205020800,1.0
431692,21119,7721,1205107200,1.0
497738,10690,1171,1205107200,1.0
680106,13715,7590,1205107200,1.0
438546,2660,6491,1205107200,1.0
257987,10389,10447,1205107200,1.0
431765,19649,7721,1205107200,1.0
497735,18137,1171,1205107200,1.0
497697,7278,1171,1205107200,1.0
431767,7372,7721,1205107200,1.0
497725,11617,1171,1205107200,1.0
497724,13083,1171,1205107200,1.0
497695,13693,1171,1205107200,1.0
430279,14058,7031,1205107200,1.0
336841,17210,11255,1205107200,1.0
497709,21119,1171,1205107200,1.0
680072,13216,7590,1205107200,1.0
329035,14370,11589,1205193600,1.0
680080,11097,7590,1205193600,1.0
680116,3363,7590,1205193600,1.0
431737,13440,7721,1205193600,1.0
680084,7460,7590,1205280000,1.0
438404,11003,6491,1205280000,1.0
680076,3075,7590,1205280000,1.0
680056,13693,7590,1205280000,1.0
497701,11003,1171,1205280000,1.0
680055,9648,7590,1205366400,1.0
497722,9016,1171,1205366400,1.0
497741,2011,1171,1205366400,1.0
680085,20753,7590,1205366400,1.0
626913,21026,6864,1205366400,1.0
453035,19383,3471,1205366400,1.0
680100,10517,7590,1205366400,1.0
423984,21199,9923,1205452800,1.0
236979,9013,130,1205452800,1.0
134354,21568,3621,1205452800,1.0
431576,9850,4311,1205452800,1.0
431720,18940,7721,1205539200,1.0
613615,5996,6093,1205539200,1.0
452293,5118,5733,1205539200,1.0
680105,14124,7590,1205539200,1.0
229270,12348,11920,1205625600,1.0
431715,7460,7721,1205625600,1.0
680065,16354,7590,1205625600,1.0
497704,12299,1171,1205625600,1.0
384998,21596,4948,1205712000,1.0
497713,14903,1171,1205798400,1.0
438556,4635,6491,1205798400,1.0
680109,15930,7590,1205798400,1.0
431783,15930,7721,1205798400,1.0
852392,406,8059,1205798400,1.0
680091,8498,7590,1205798400,1.0
508841,10033,11345,1205798400,1.0
680086,21020,7590,1205884800,1.0
438463,21020,6491,1205884800,1.0
11804,3200,4824,1205884800,1.0
680090,12738,7590,1205884800,1.0
431724,15083,7721,1205884800,1.0
438517,13803,6491,1205971200,1.0
497737,954,1171,1205971200,1.0
1180229,17210,8800,1205971200,1.0
497696,9300,1171,1205971200,1.0
438420,15861,6491,1205971200,1.0
497744,18568,1171,1205971200,1.0
497716,11097,1171,1205971200,1.0
438457,19446,6491,1206057600,1.0
497745,6902,1171,1206057600,1.0
497743,18389,1171,1206057600,1.0
497702,20581,1171,1206144000,1.0
373019,1481,9779,1206230400,1.0
662356,4952,9616,1206230400,1.0
69974,5121,1812,1206316800,1.0
95955,11474,11872,1206316800,1.0
181578,634,2104,1206316800,1.0
452962,13693,3471,1206316800,1.0
453945,15043,3471,1206403200,1.0
1187091,5121,6755,1206403200,1.0
453903,18568,3471,1206403200,1.0
28830,10276,6866,1206489600,1.0
92563,9378,11454,1206576000,1.0
497705,3200,1171,1206576000,1.0
137511,14899,9311,1206576000,1.0
437963,9623,5136,1206576000,1.0
137299,14899,6815,1206576000,1.0
453215,21119,3471,1206576000,1.0
453265,11905,3471,1206576000,1.0
453459,6879,3471,1206576000,1.0
438432,13313,6491,1206576000,1.0
437871,1482,5136,1206576000,1.0
453412,3829,3471,1206576000,1.0
241118,17648,2469,1206662400,1.0
680110,6680,7590,1206662400,1.0
453274,19493,3471,1206662400,1.0
246740,21223,10622,1206662400,1.0
409753,8860,9245,1206662400,1.0
94105,15043,10607,1206662400,1.0
894524,17052,1472,1206748800,1.0
55971,15926,14,1206748800,1.0
240989,11944,975,1206835200,1.0
413322,17361,5629,1206835200,1.0
453806,10515,3471,1206835200,1.0
25487,11944,6816,1206835200,1.0
138008,15060,5879,1206921600,1.0
453624,15491,3471,1206921600,1.0
314629,8498,9667,1207008000,1.0
129467,8249,5148,1207008000,1.0
302817,16293,5637,1207008000,1.0
337223,8249,10573,1207008000,1.0
517348,12966,8146,1207008000,1.0
383040,17996,4255,1207008000,1.0
